ŽÀ•”,‹••”
0.0020752,5.99844e-07
0.000671407,4.94806e-06
-0.000335684,2.54007e-06
-0.00930785,-6.70026e-06
-0.0139465,-4.88407e-06
-0.00875854,9.04296e-07
-0.0076599,-3.54224e-06
-0.0154724,6.29205e-06
-0.0203552,-3.71652e-07
-0.0193481,-2.03678e-06
-0.0188293,-2.07739e-07
-0.0215454,2.95981e-07
-0.019165,2.96269e-07
-0.0137329,-2.56592e-06
-0.0123596,-9.14844e-06
-0.0110473,-5.50904e-07
-0.00701906,-9.79138e-06
-0.00595094,-8.80103e-06
-0.00701904,-2.30588e-06
-0.00549317,6.17843e-06
0.00128175,3.18622e-06
0.00524903,4.34004e-06
0.00186156,-4.80928e-06
-0.000640878,-5.98851e-06
0.00857545,7.54963e-06
0.027832,-6.16908e-06
0.032135,-4.45924e-06
0.0181579,-6.65878e-07
0.0187378,4.24712e-06
0.0351257,-4.76135e-06
0.0362549,3.06876e-06
0.0218506,-3.22157e-06
0.015625,5.45324e-06
0.0110168,8.9407e-07
0.00329588,-1.72678e-06
0.00531006,-3.4033e-06
0.00564576,-3.96429e-06
-0.010437,1.18858e-06
-0.027771,2.58521e-06
-0.0309754,1.70633e-06
-0.0260315,-1.22867e-05
-0.0325317,6.5343e-06
-0.0505676,-2.36198e-06
-0.0549011,-1.06558e-06
-0.0429382,-2.54079e-06
-0.0386047,-5.48392e-06
-0.0431518,3.82989e-06
-0.0430908,2.0996e-06
-0.0409241,1.31101e-06
-0.0380554,7.62238e-06
-0.030426,7.57796e-06
-0.0215454,-9.04938e-06
-0.0206909,2.84287e-07
-0.0224304,9.4608e-07
-0.0164185,2.466e-06
-0.00283812,4.96997e-06
0.003479,-2.6077e-06
-0.000640865,1.43811e-06
-0.00036623,6.47527e-06
0.00552369,1.90384e-06
0.00616454,-1.28115e-06
0.00473023,-1.86409e-07
-0.0036621,-4.0198e-06
-0.0195923,2.41223e-06
-0.0249329,1.93744e-06
-0.0175476,-5.74834e-06
-0.0177917,-4.12791e-06
-0.029602,-4.53404e-06
-0.03302,5.73899e-06
-0.028656,-3.49096e-06
-0.0306397,-1.99676e-06
-0.0363159,-6.3499e-06
-0.043457,1.96724e-06
-0.0487061,1.14943e-06
-0.0398255,4.08876e-06
-0.0270691,-8.78934e-06
-0.0290527,1.88339e-06
-0.0343933,7.39506e-07
-0.0292358,6.32977e-06
-0.0263062,-2.65328e-06
-0.0252991,6.1492e-06
-0.0187988,3.77028e-06
-0.0232544,1.3674e-06
-0.0371704,-6.84752e-06
-0.030487,-6.51706e-06
-0.0140381,-3.8445e-06
-0.0209961,4.0461e-06
-0.0444946,1.81794e-06
-0.0454712,-1.06993e-05
-0.0291138,7.99462e-06
-0.0323181,-5.44036e-07
-0.0405579,6.41038e-07
-0.0285339,-2.98023e-06
-0.0306397,1.22102e-06
-0.0506897,-1.29085e-06
-0.0391846,5.79655e-06
-0.013031,-2.60858e-06
-0.0238037,-2.83969e-06
-0.038208,1.42803e-06
-0.0161133,1.23037e-06
0.00906369,3.49156e-07
0.00650026,3.22712e-07
-0.00521849,-7.58218e-08
-0.00158691,-6.31809e-06
0.0110474,6.09837e-06
0.0140381,-2.57117e-07
0.01828,-2.93757e-06
0.0266418,5.0141e-06
0.0195313,-1.37266e-06
0.00738525,5.98384e-06
0.0176086,-1.24147e-06
0.0258789,-3.95261e-06
0.00714109,-5.31124e-06
-0.00527955,-6.95629e-06
0.00970459,-5.10369e-06
0.0209045,6.38792e-06
0.0106812,-1.27681e-07
0.0022888,1.41094e-06
0.00598144,-5.65221e-06
0.00451659,-8.43814e-07
0.00219726,-3.82872e-06
0.00997926,-2.58009e-06
0.0108948,8.94947e-07
0.000915527,-2.88148e-06
0.00418092,3.59953e-06
0.0176086,-8.83843e-07
0.018219,7.33077e-07
0.010437,-8.66022e-07
0.0148315,-9.87274e-07
0.0291443,4.70613e-06
0.0331421,3.49023e-06
0.0314941,-1.7823e-06
0.035614,1.97512e-07
0.0381775,1.43898e-06
0.032959,-1.01839e-06
0.0379944,4.71249e-07
0.0466309,-6.50976e-07
0.0392761,-1.32153e-06
0.0299072,-6.60413e-06
0.0341186,6.37215e-06
0.0372619,9.9458e-07
0.0312195,-8.70695e-06
0.0245666,2.77249e-06
0.0246582,5.17114e-06
0.027008,4.11871e-06
0.0248413,4.04961e-06
0.0243836,1.35221e-06
0.0295715,3.59673e-06
0.0295105,8.23391e-06
0.0279846,6.16557e-06
0.0363464,-2.7383e-06
0.0423279,-2.37133e-06
0.0371704,6.39844e-06
0.0376587,-9.0301e-06
0.0455627,3.40857e-06
0.0481567,1.77616e-06
0.0447388,4.93781e-08
0.0462952,1.06689e-06
0.0527649,-4.01747e-06
0.0522766,-1.9801e-06
0.0455627,-6.85742e-07
0.0438537,-2.99718e-06
0.0450134,-8.63245e-06
0.0378723,-1.38026e-06
0.0329285,-2.41983e-06
0.0350952,-4.94192e-06
0.0310364,2.79966e-06
0.0233765,5.6268e-06
0.023468,-1.00083e-05
0.0262146,-5.28085e-06
0.0206604,5.12775e-06
0.0160523,-3.4258e-06
0.0227661,2.70442e-06
0.0282288,2.10457e-06
0.0254211,5.1073e-06
0.0244446,3.9678e-07
0.0288696,-3.30426e-06
0.0316773,6.13339e-06
0.0305176,9.04296e-07
0.0318298,-1.53278e-06
0.0334778,3.92543e-06
0.032135,3.45444e-06
0.0308228,-8.17752e-06
0.0312805,-2.48397e-08
0.0319824,6.12495e-06
0.0272522,8.50183e-06
0.0220642,-2.00202e-06
0.0239868,-2.272e-06
0.0244446,-2.71692e-06
0.0205078,1.39545e-06
0.0170288,3.34543e-07
0.016571,2.29069e-07
0.015686,2.57643e-06
0.0139465,-3.61455e-06
0.0106812,8.479e-07
0.00683595,1.27975e-06
0.00674438,1.22719e-07
0.00802611,-1.13073e-06
0.00595092,7.61478e-06
0.00671387,-5.37928e-06
0.00885011,2.32838e-06
0.00738526,1.17339e-06
0.00775146,5.44097e-06
0.0114441,5.51343e-07
0.0105896,-1.88339e-06
0.00653076,-1.69753e-07
0.00643921,-4.00695e-06
0.00939942,1.80684e-06
0.00796509,-4.47611e-07
0.0038452,-1.42876e-06
0.00106812,2.38594e-06
0.000396714,-7.42662e-06
-0.000701923,-4.1808e-06
-0.00244141,-6.3514e-06
-0.00473022,2.18667e-06
-0.00741576,7.57738e-06
-0.010376,6.36664e-07
-0.0115051,1.68354e-06
-0.0118408,-7.78946e-07
-0.0149231,-1.81619e-06
-0.0186768,1.59063e-06
-0.0187988,-5.37289e-06
-0.0165405,9.70618e-07
-0.0177612,-7.59959e-07
-0.0210571,4.12558e-07
-0.0211792,-1.07201e-06
-0.0187683,1.89289e-06
-0.0185547,2.50427e-06
-0.0192261,-2.3313e-06
-0.0193176,3.72193e-06
-0.0197144,-2.57571e-06
-0.0210571,-1.07288e-06
-0.0214844,8.8437e-06
-0.0230408,5.0699e-06
-0.0287476,1.03373e-06
-0.0344543,-1.02818e-06
-0.0375977,-2.24452e-06
-0.0408631,4.67254e-06
-0.0429688,2.93085e-06
-0.0429687,1.33351e-06
-0.0360718,1.35513e-06
-0.0178223,-1.07164e-06
-0.00863646,1.50828e-08
-0.0196533,1.43898e-06
-0.030426,-1.54125e-06
-0.0244446,-3.97394e-06
-0.0230408,8.09425e-06
-0.0320434,-1.69465e-07
-0.035553,5.37607e-07
-0.0361023,-1.49523e-06
-0.0417785,-2.06483e-06
-0.0464172,1.36153e-07
-0.0501404,-5.91428e-06
-0.0605469,4.56823e-06
-0.0753479,-4.42856e-06
-0.077179,3.3063e-06
-0.0610351,2.4996e-06
-0.0498962,2.14489e-06
-0.0545654,2.88396e-06
-0.0557556,2.46833e-06
-0.0396118,5.79684e-06
-0.0306396,-4.48057e-06
-0.0327759,-7.00778e-06
-0.0297546,2.04142e-06
-0.0299988,-1.74431e-06
-0.0317993,-1.89712e-06
-0.0169983,8.03785e-07
-0.0022583,2.23722e-06
-0.00985719,-2.96269e-07
-0.0210266,-2.11304e-06
-0.016449,-5.07517e-07
-0.00738526,-4.33668e-06
-0.00247193,1.0891e-06
-0.00784302,-2.58872e-07
-0.0253296,-5.44272e-06
-0.0438232,5.98092e-06
-0.0513916,6.05075e-06
-0.0514526,7.75971e-06
-0.0580139,-7.94612e-06
-0.0755921,-4.20388e-06
-0.0835266,4.10308e-06
-0.0783691,-5.45382e-06
-0.0788879,2.37308e-06
-0.0907593,2.09639e-06
-0.10733,3.57628e-07
-0.118378,-2.02656e-06
-0.115631,6.61612e-06
-0.104523,-4.66406e-06
-0.0995178,3.68059e-06
-0.0984192,3.27826e-06
-0.0954285,-4.52995e-06
-0.0971069,-7.7188e-06
-0.0881958,1.39662e-07
-0.0813599,3.93391e-06
-0.0998535,1.07288e-06
-0.112122,-5.96046e-07
-0.0899353,-7.45058e-06
-0.0828552,-3.39746e-06
-0.104919,-6.73532e-06
-0.101288,4.57466e-06
-0.0620728,7.15256e-07
-0.0277405,3.8892e-06
0.0104981,-1.72853e-06
0.0609741,4.82798e-06
0.102631,5.67734e-06
0.126221,4.08292e-06
0.143829,3.69549e-06
0.16275,-3.45707e-06
0.166199,-1.93627e-06
0.148865,2.77162e-06
0.139069,2.38419e-06
0.153229,9.23872e-07
0.161041,2.5332e-07
0.140167,-3.24845e-06
0.118195,6.4075e-06
0.109863,8.34465e-07
0.0931702,2.0123e-06
0.0697632,-2.05636e-06
0.0525818,6.25849e-07
0.035492,-4.08292e-06
0.0163269,-1.71363e-06
0.00958252,1.04308e-06
0.00900269,-5.24521e-06
-0.00598144,3.60608e-06
-0.0280762,-3.78081e-07
-0.0357971,7.51019e-06
-0.0280456,-5.66244e-07
-0.0144959,1.19768e-06
-0.0098877,-1.20699e-06
-0.00881958,1.13249e-06
0.00195313,-2.08616e-06
0.0245971,-3.38256e-06
0.047699,-1.19209e-06
0.0608215,-4.12762e-06
0.0643616,6.13928e-06
0.0706482,-3.15905e-06
0.0789795,2.563e-06
0.072937,1.3113e-06
0.0496216,4.58956e-06
0.0261841,4.35114e-06
0.00872801,6.22781e-06
-0.0022583,9.23872e-07
-0.00421143,3.8147e-06
-0.00622559,-2.95043e-06
-0.0124512,5.81145e-07
-0.0175476,2.83122e-06
-0.0179138,-6.82473e-06
-0.0174561,5.57303e-06
-0.0170288,-3.45707e-06
-0.00634765,-7.44181e-07
0.0196228,-2.52385e-06
0.0523071,-2.83122e-07
0.0802307,-5.16983e-06
0.102173,-4.01484e-06
0.120514,4.0556e-06
0.133759,1.69026e-06
0.140778,3.50645e-06
0.142059,-8.30973e-06
0.141632,3.6521e-06
0.140503,-2.02656e-06
0.134613,5.70335e-06
0.126099,8.72098e-06
0.114685,6.87148e-06
0.0957947,1.03577e-06
0.0717468,3.75685e-06
0.046814,-5.23878e-06
0.0247497,-6.62634e-06
0.00643921,-4.27284e-06
-0.0119629,-5.23878e-06
-0.0264893,-4.13018e-06
-0.0331421,-1.13472e-05
-0.0368347,6.48668e-06
-0.0407105,-2.55277e-06
-0.0341492,-3.97394e-06
-0.0267639,-1.38981e-05
-0.0245667,7.8421e-07
-0.0127563,-1.94592e-07
0.00140379,1.92444e-06
0.00567628,2.62173e-06
0.0170899,1.45096e-06
0.0375671,3.58155e-06
0.04599,-1.23212e-06
0.0494385,1.41269e-06
0.0605163,1.16405e-06
0.0688782,4.32513e-06
0.0655823,-1.6663e-06
0.0660705,5.62928e-06
0.0698547,-1.49596e-06
0.0630188,2.14577e-06
0.0481262,-6.44577e-06
0.0426025,2.3893e-06
0.0445862,7.62381e-06
0.0370483,4.25706e-06
0.0266113,-4.51973e-06
0.0226135,2.90865e-06
0.0189819,-4.31579e-06
0.0136108,2.82012e-06
0.0126343,4.98166e-06
0.0120545,-9.84354e-07
0.0114746,2.33904e-06
0.0159912,-4.23792e-06
0.0245056,-2.14226e-06
0.0304565,4.35931e-07
0.0341186,-2.88148e-06
0.035553,1.24147e-06
0.0334473,1.64264e-06
0.0333862,4.04961e-06
0.0338135,7.62002e-07
0.0289001,-3.3288e-06
0.020813,3.60608e-06
0.0184631,7.14145e-06
0.017395,-2.72983e-06
0.00784301,-6.24971e-07
-0.00354002,-9.56156e-07
-0.0117493,-2.38243e-06
-0.0194702,-3.52076e-07
-0.0252685,2.48849e-06
-0.0260315,1.32825e-06
-0.0274353,-8.05685e-06
-0.0311584,4.11393e-07
-0.0307922,1.9091e-06
-0.0270081,4.39029e-06
-0.0223389,-4.30497e-06
-0.0147705,5.7425e-06
-0.00665283,-7.42662e-06
0.000518791,-1.9091e-06
0.0104065,8.00578e-08
0.0209961,-5.40526e-08
0.0283813,-1.11028e-06
0.0320129,3.964e-06
0.035614,3.71068e-06
0.037262,4.40899e-06
0.0354004,2.75496e-06
0.0342102,6.39578e-06
0.0337829,-1.00305e-06
0.0284424,-1.53278e-06
0.0196533,4.63367e-06
0.0123291,1.05331e-06
0.00512695,-1.83606e-06
-0.00396728,-4.96676e-06
-0.0125427,3.42755e-06
-0.0200195,4.45574e-06
-0.0255127,-4.58372e-06
-0.0296326,1.14768e-06
-0.033844,-5.85727e-06
-0.0385132,2.59456e-06
-0.0437927,-5.78225e-07
-0.050354,2.53144e-06
-0.0546875,-5.67939e-06
-0.0566406,2.00144e-07
-0.0620422,-2.0809e-06
-0.0706177,-2.76635e-06
-0.0747376,-1.11028e-06
-0.0746765,-4.56384e-07
-0.0778503,-2.66409e-06
-0.0822449,-6.16933e-06
-0.0845337,-3.9862e-06
-0.0907593,2.28368e-06
-0.0986938,-5.43746e-06
-0.100067,4.80899e-06
-0.102203,3.39571e-06
-0.11203,1.17895e-06
-0.115875,-1.9839e-06
-0.109497,-1.84423e-06
-0.105438,1.13249e-06
-0.101807,-3.1012e-06
-0.0914612,-3.62245e-06
-0.0777588,-1.19385e-06
-0.0657959,5.87575e-07
-0.053894,-6.18778e-06
-0.0447083,-1.4644e-06
-0.0418701,3.04743e-06
-0.0391235,4.98079e-06
-0.0299072,4.02619e-07
-0.0226441,-3.01354e-06
-0.0273437,-4.20037e-06
-0.0396729,3.41616e-06
-0.0495911,-2.73334e-06
-0.0544434,-4.30848e-06
-0.0577698,1.02818e-06
-0.0641479,-8.47326e-08
-0.0756531,-2.9215e-06
-0.0811767,4.06758e-06
-0.0849609,4.70789e-06
-0.0923462,1.89537e-06
-0.100616,-3.84114e-06
-0.10434,-2.43108e-06
-0.112427,-4.41074e-06
-0.11795,-8.56673e-07
-0.11142,1.48661e-06
-0.104095,9.92826e-07
-0.103516,-1.98185e-06
-0.104523,-1.09334e-06
-0.105499,-8.45743e-06
-0.105103,-6.26871e-06
-0.102661,2.36198e-06
-0.104858,-4.61059e-07
-0.108551,-6.20012e-06
-0.111114,-2.16085e-06
-0.119324,-3.34633e-06
-0.128235,-4.00023e-06
-0.131561,-5.26478e-06
-0.149261,-4.75639e-06
-0.179016,1.06353e-06
-0.190369,-8.37562e-06
-0.184357,-3.92879e-06
-0.165009,8.13135e-07
-0.132477,-2.0435e-06
-0.108551,1.88969e-06
-0.112976,-1.14096e-06
-0.108551,5.73987e-06
-0.0969238,5.67999e-07
-0.0890198,2.5668e-06
-0.0336914,5.37319e-07
0.0693664,-1.39384e-06
0.147461,-6.22342e-06
0.210052,-1.54621e-06
0.312103,-3.38724e-06
0.384796,6.47134e-06
0.358246,-3.48311e-06
0.299805,1.5357e-06
0.271729,3.20842e-06
0.24823,-1.63825e-06
0.216431,-8.28709e-06
0.190399,-6.57406e-07
0.165619,1.24878e-06
0.113831,-5.65367e-07
0.0520324,-3.41193e-06
0.0131225,5.46741e-06
-0.0236511,7.35709e-07
-0.0819702,3.65458e-06
-0.13324,-4.9729e-07
-0.130798,1.75571e-06
-0.106903,1.14926e-05
-0.118805,2.82012e-06
-0.144318,-4.558e-06
-0.143005,1.35074e-06
-0.10965,1.46031e-06
-0.0683899,-2.79031e-06
-0.0203552,3.62566e-06
0.0264893,4.80346e-07
0.0482178,-1.44746e-06
0.0518188,8.82089e-07
0.0675659,-7.24371e-06
0.0994568,-4.4236e-07
0.120636,-7.08242e-06
0.123169,2.96269e-07
0.138306,-4.6363e-06
0.159515,8.71862e-07
0.147766,5.79333e-06
0.0943909,-5.04419e-06
0.0265503,-2.01022e-07
-0.0300293,-4.98458e-06
-0.063385,-9.18729e-06
-0.0639038,2.24277e-06
-0.0447388,6.78147e-07
-0.0281067,2.854e-06
-0.0222473,1.98185e-06
-0.0247497,1.29611e-06
-0.0247498,3.25078e-06
-0.0203552,7.86252e-07
-0.00387575,2.93582e-06
0.0366821,8.85888e-06
0.0992126,-2.53728e-06
0.15921,-5.11051e-06
0.199921,-1.71219e-07
0.228912,3.25605e-06
0.249115,-4.23952e-06
0.250458,5.02169e-06
0.235626,-3.16664e-06
0.21875,2.98783e-06
0.20163,-2.34909e-07
0.174469,-2.39845e-06
0.137634,-1.86409e-07
0.0971374,2.6293e-08
0.0527649,1.73788e-06
0.0085144,-7.59959e-07
-0.0304871,5.92715e-06
-0.0612793,-5.24521e-06
-0.0872192,6.02415e-06
-0.106232,-4.5878e-06
-0.110718,4.36984e-06
-0.105591,-4.69415e-06
-0.0964966,6.44289e-06
-0.0693359,9.45791e-07
-0.0279236,-8.73617e-07
-0.00109861,3.41441e-06
0.0128784,1.0328e-05
0.0448914,-1.17515e-06
0.0813598,6.69295e-06
0.0921631,2.48119e-06
0.0915222,2.22086e-06
0.105255,-7.91804e-07
0.119537,-7.83032e-08
0.120422,2.87972e-06
0.112946,6.96672e-06
0.102142,8.87728e-06
0.0820618,-2.7272e-06
0.0570374,7.86079e-06
0.0413208,4.51534e-06
0.0303955,2.32487e-06
0.0079651,3.06262e-06
-0.0152588,-3.24143e-06
-0.0151672,3.33844e-06
-0.000946037,-2.5034e-06
0.00375366,-2.35526e-06
0.00454711,1.33176e-06
0.0151062,1.93715e-07
0.0299988,-2.847e-06
0.0407715,-1.17076e-06
0.0502319,1.90487e-06
0.0630188,3.82742e-08
0.0716858,2.73334e-06
0.0775452,-3.25357e-06
0.0880432,6.5999e-06
0.0984497,-5.96046e-07
0.0982666,8.9594e-06
0.0864868,7.37228e-06
0.073883,-1.26864e-06
0.0603943,-1.18479e-06
0.040741,1.9652e-06
0.0199585,-1.88398e-06
0.00100708,-4.10249e-06
-0.0179749,-3.76326e-07
-0.0343323,1.00685e-06
-0.044281,2.10362e-06
-0.0526123,-7.48787e-06
-0.060791,4.00374e-06
-0.0627441,-2.51187e-06
-0.0599365,4.57261e-07
-0.0517578,-4.69854e-06
-0.0374146,-1.79749e-06
-0.018219,4.62813e-07
0.00323485,3.38037e-06
0.0220337,1.37178e-06
0.0370178,6.65527e-06
0.0512695,5.14925e-06
0.0646667,3.22888e-06
0.0724182,6.93196e-06
0.0742188,6.64416e-06
0.0749206,9.79679e-07
0.0729981,2.67958e-06
0.0653381,2.65577e-06
0.0529175,6.32393e-06
0.0363465,6.3964e-06
0.017395,-6.66725e-06
6.10333e-05,4.22682e-06
-0.0119629,-3.10503e-06
-0.021759,-6.37302e-06
-0.0331116,-1.03814e-05
-0.0435181,-7.08097e-06
-0.0483398,-4.11827e-06
-0.0504761,-5.68114e-06
-0.0553589,-3.93858e-06
-0.0576477,2.77249e-06
-0.0507507,-1.50458e-06
-0.0396728,-1.49548e-05
-0.0307922,5.00328e-06
-0.024353,6.36953e-07
-0.0205688,-8.80103e-06
-0.0226135,-2.73334e-06
-0.0289917,6.64241e-06
-0.0356751,-8.30956e-07
-0.0436096,1.28583e-08
-0.0552979,4.96793e-06
-0.0682373,-2.35438e-06
-0.0791015,3.09127e-07
-0.0896606,1.29932e-06
-0.103943,-1.47989e-06
-0.115387,-1.13219e-07
-0.120605,-2.89667e-06
-0.124207,3.38081e-06
-0.123413,3.75538e-06
-0.114746,5.14294e-06
-0.106659,-3.5269e-06
-0.102173,1.20144e-06
-0.0910034,-1.23475e-06
-0.0799255,8.75662e-06
-0.078064,-3.99176e-06
-0.0751037,6.53255e-06
-0.0620728,-2.03182e-06
-0.0498047,1.34694e-06
-0.0466614,2.38243e-06
-0.0417786,-2.9949e-07
-0.032196,6.33443e-07
-0.0272827,1.85914e-06
-0.0296936,-1.53102e-06
-0.0328064,-1.58361e-07
-0.0378418,-2.98403e-06
-0.0471191,2.09205e-06
-0.0625,4.93781e-08
-0.0784912,-4.66611e-06
-0.0879821,2.45402e-06
-0.0971679,-1.7259e-06
-0.112671,4.60124e-06
-0.122864,-2.89579e-06
-0.124817,2.01108e-06
-0.129974,-7.36934e-06
-0.129456,-1.04554e-05
-0.120575,-1.27484e-05
-0.120941,-3.62969e-06
-0.130737,-6.20585e-07
-0.123138,-3.49359e-06
-0.106171,1.88163e-07
-0.111053,-6.0186e-06
-0.125214,-2.59749e-07
-0.119751,-6.56995e-06
-0.111237,-5.51168e-06
-0.121307,-2.30939e-06
-0.125214,2.79966e-06
-0.124451,-2.54839e-06
-0.136627,-3.31587e-07
-0.14801,3.8407e-06
-0.140961,5.62153e-06
